index,count,pval,context
Body,157/466,0.0005290282194689845,relativeGene
TSS1500,58/466,0.2164118418766186,relativeGene
3'UTR,10/466,0.8788407531646245,relativeGene
5'UTR,30/466,0.0371496639195099,relativeGene
TSS200,24/466,0.9993088782968689,relativeGene
1stExon,5/466,0.9609418539100423,relativeGene
Unclassified_Cell_type_specific,60/466,0.9999995507108983,regulatoryFeature
Unclassified,27/466,0.9999999999999973,regulatoryFeature
Promoter_Associated,32/466,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/466,0.9999613631985657,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/466,0.4533514696766835,regulatoryFeature
Island,95/466,1.0,relativeIsland
N_Shelf,18/466,0.999906277788022,relativeIsland
S_Shore,44/466,0.9999818824334906,relativeIsland
N_Shore,89/466,0.7597115616547563,relativeIsland
S_Shelf,13/466,0.9999901995713549,relativeIsland
True,68/466,0.07954963054956901,DHS
False,398/466,0.9385139996734382,DHS
True,150/466,1.5464467506655347e-08,Enhancer
False,316/466,0.9999999914589095,Enhancer
