index,count,pval,context
Body,150/531,0.22754523026296253,relativeGene
TSS1500,92/531,1.7337461118590936e-05,relativeGene
3'UTR,17/531,0.39357768426773376,relativeGene
1stExon,27/531,1.8792957542412652e-05,relativeGene
5'UTR,50/531,1.3762339582504405e-06,relativeGene
TSS200,41/531,0.8642875875908588,relativeGene
Unclassified,28/531,1.0,regulatoryFeature
Unclassified_Cell_type_specific,42/531,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/531,0.9999992655087706,regulatoryFeature
Promoter_Associated,46/531,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,2/531,0.9849552449541505,regulatoryFeature
NonGene_Associated,3/531,0.7887267889599364,regulatoryFeature
Island,127/531,1.0,relativeIsland
S_Shelf,31/531,0.907180444602875,relativeIsland
N_Shore,51/531,0.9999999999921133,relativeIsland
S_Shore,61/531,0.9984184479383896,relativeIsland
N_Shelf,35/531,0.9061005753427123,relativeIsland
True,58/531,0.8523570213153049,DHS
False,473/531,0.1814356881371318,DHS
True,118/531,0.27535709695465205,Enhancer
False,413/531,0.7585858338796442,Enhancer
