index,count,pval,context
Body,240/645,3.717580477438617e-09,relativeGene
TSS1500,80/645,0.18236812300441355,relativeGene
TSS200,31/645,0.9999799020675535,relativeGene
5'UTR,20/645,0.973868823529177,relativeGene
1stExon,41/645,3.1427903371642917e-10,relativeGene
3'UTR,16/645,0.7858129211698403,relativeGene
Unclassified_Cell_type_specific,56/645,1.0,regulatoryFeature
Unclassified,45/645,0.9999999999999999,regulatoryFeature
Promoter_Associated,38/645,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/645,0.9999999839605255,regulatoryFeature
Gene_Associated_Cell_type_specific,3/645,0.9795230899546634,regulatoryFeature
NonGene_Associated,7/645,0.24843940078172766,regulatoryFeature
Gene_Associated,2/645,0.9562974266832425,regulatoryFeature
NonGene_Associated_Cell_type_specific,3/645,0.052024600741631156,regulatoryFeature
N_Shore,149/645,0.04517360702621482,relativeIsland
N_Shelf,29/645,0.9998663359986587,relativeIsland
S_Shelf,24/645,0.999933971161108,relativeIsland
S_Shore,53/645,0.9999999974648932,relativeIsland
Island,143/645,1.0,relativeIsland
True,88/645,0.16685849579852838,DHS
False,557/645,0.8606085051303642,DHS
True,165/645,0.0034830692112737768,Enhancer
False,480/645,0.997370208607056,Enhancer
