index,count,pval,context
Body,81/194,4.228614191804776e-06,relativeGene
TSS200,10/194,0.9832032266519516,relativeGene
TSS1500,24/194,0.33512794304834675,relativeGene
5'UTR,22/194,8.253603625738644e-05,relativeGene
3'UTR,6/194,0.5065716286476609,relativeGene
Unclassified,11/194,0.9999998766743496,regulatoryFeature
Unclassified_Cell_type_specific,18/194,0.9999984716843692,regulatoryFeature
Gene_Associated,1/194,0.7713290087533211,regulatoryFeature
Promoter_Associated,15/194,1.0,regulatoryFeature
N_Shore,24/194,0.9986423543766063,relativeIsland
Island,44/194,0.9999999999999702,relativeIsland
N_Shelf,14/194,0.6990695769487794,relativeIsland
S_Shore,26/194,0.8536562130177435,relativeIsland
S_Shelf,15/194,0.4272671592260672,relativeIsland
True,24/194,0.5235493092002566,DHS
False,170/194,0.5631312429297881,DHS
True,52/194,0.033710650502997166,Enhancer
False,142/194,0.9769827897998478,Enhancer
