index,count,pval,context
Body,567/1806,5.502748188640541e-06,relativeGene
TSS1500,303/1806,8.784518318084231e-13,relativeGene
5'UTR,157/1806,2.1567054461091203e-14,relativeGene
TSS200,86/1806,0.9999999999972764,relativeGene
1stExon,65/1806,1.2412605620606923e-05,relativeGene
3'UTR,75/1806,0.002191082109528554,relativeGene
Unclassified_Cell_type_specific,188/1806,1.0,regulatoryFeature
Unclassified,111/1806,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,15/1806,0.9261197421162444,regulatoryFeature
NonGene_Associated,1/1806,0.9999994140589744,regulatoryFeature
Promoter_Associated,104/1806,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,29/1806,0.9999998888143842,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1806,0.9046235097685275,regulatoryFeature
Gene_Associated,8/1806,0.9634936835583036,regulatoryFeature
Island,269/1806,1.0,relativeIsland
S_Shelf,102/1806,0.9965087898882193,relativeIsland
N_Shore,269/1806,0.9999999989226109,relativeIsland
S_Shore,204/1806,0.9999999911449055,relativeIsland
N_Shelf,107/1806,0.9997511944649464,relativeIsland
True,238/1806,0.14052697588606317,DHS
False,1568/1806,0.8745803039432054,DHS
True,568/1806,4.54316717864843e-25,Enhancer
False,1238/1806,1.0,Enhancer
