index,count,pval,context
5'UTR,16/99,1.0157102006782574e-05,relativeGene
1stExon,3/99,0.3275975920590264,relativeGene
TSS1500,14/99,0.21631845408033412,relativeGene
Body,31/99,0.17862497063026908,relativeGene
TSS200,7/99,0.7962798564680562,relativeGene
3'UTR,3/99,0.5590604267210838,relativeGene
Unclassified_Cell_type_specific,11/99,0.9978194179022394,regulatoryFeature
Unclassified,14/99,0.8681078656883378,regulatoryFeature
Promoter_Associated,10/99,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,4/99,0.028103211676774802,regulatoryFeature
Gene_Associated,2/99,0.1728731825274966,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/99,0.8757078803652442,regulatoryFeature
S_Shelf,5/99,0.8488838555678204,relativeIsland
Island,38/99,0.9836290797117327,relativeIsland
S_Shore,15/99,0.6224969833755869,relativeIsland
N_Shore,15/99,0.9238180462565285,relativeIsland
N_Shelf,6/99,0.8154054908146688,relativeIsland
True,25/99,0.0003244368617173433,DHS
False,74/99,0.999874108043233,DHS
True,9/99,0.9995770652447415,Enhancer
False,90/99,0.00121425447672127,Enhancer
