index,count,pval,context
Body,444/1382,4.6518760047198815e-06,relativeGene
TSS1500,145/1382,0.8111347239357298,relativeGene
5'UTR,93/1382,0.00014744770292911705,relativeGene
TSS200,60/1382,0.9999999999901695,relativeGene
1stExon,27/1382,0.6121195917755493,relativeGene
3'UTR,33/1382,0.9051780818237433,relativeGene
Unclassified,77/1382,1.0,regulatoryFeature
Promoter_Associated,97/1382,1.0,regulatoryFeature
Unclassified_Cell_type_specific,127/1382,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,16/1382,0.9999999957597296,regulatoryFeature
NonGene_Associated,2/1382,0.9997919274757818,regulatoryFeature
Gene_Associated,4/1382,0.9929794872801061,regulatoryFeature
Gene_Associated_Cell_type_specific,2/1382,0.9999982555782733,regulatoryFeature
N_Shore,176/1382,0.9999999999999527,relativeIsland
S_Shelf,74/1382,0.9976542010089589,relativeIsland
N_Shelf,83/1382,0.998313837910207,relativeIsland
Island,181/1382,1.0,relativeIsland
S_Shore,114/1382,1.0,relativeIsland
True,158/1382,0.8518577891607998,DHS
False,1224/1382,0.16834792756828984,DHS
True,547/1382,4.1926609931582255e-55,Enhancer
False,835/1382,1.0,Enhancer
