index,count,pval,context
Body,23/61,0.039795690879934065,relativeGene
5'UTR,4/61,0.30057594111154756,relativeGene
3'UTR,2/61,0.538279594793843,relativeGene
TSS1500,8/61,0.37502308334084566,relativeGene
TSS200,4/61,0.8093260133742379,relativeGene
1stExon,1/61,0.7148947248729608,relativeGene
Unclassified_Cell_type_specific,3/61,0.999943899724729,regulatoryFeature
Promoter_Associated_Cell_type_specific,5/61,0.06858950788994743,regulatoryFeature
Unclassified,4/61,0.9971921932972133,regulatoryFeature
Island,20/61,0.9956130819094312,relativeIsland
N_Shore,12/61,0.6003034423026201,relativeIsland
N_Shelf,7/61,0.21609536813601793,relativeIsland
S_Shore,9/61,0.6498808958269933,relativeIsland
S_Shelf,3/61,0.8249140055227865,relativeIsland
True,10/61,0.21345852031637197,DHS
False,51/61,0.8754402197726252,DHS
True,7/61,0.9830510183997212,Enhancer
False,54/61,0.03955636121599423,Enhancer
