index,count,pval,context
Body,33/72,0.0003850527549031175,relativeGene
5'UTR,5/72,0.22912135273621442,relativeGene
TSS1500,7/72,0.7096314847589824,relativeGene
3'UTR,2/72,0.628487349882653,relativeGene
1stExon,1/72,0.772638074003216,relativeGene
TSS200,2/72,0.9907754682037672,relativeGene
Gene_Associated_Cell_type_specific,1/72,0.566535820673294,regulatoryFeature
Promoter_Associated,2/72,1.0,regulatoryFeature
Unclassified_Cell_type_specific,7/72,0.9975883995885463,regulatoryFeature
Unclassified,4/72,0.9994894871997404,regulatoryFeature
NonGene_Associated,1/72,0.4339999838574356,regulatoryFeature
S_Shelf,6/72,0.4182212965580292,relativeIsland
N_Shore,21/72,0.047022196522178844,relativeIsland
S_Shore,8/72,0.9034935785723173,relativeIsland
N_Shelf,3/72,0.9353569964475417,relativeIsland
Island,12/72,0.9999999967767335,relativeIsland
True,3/72,0.995227086169083,DHS
False,69/72,0.017594961126293843,DHS
True,20/72,0.10827662883885376,Enhancer
False,52/72,0.9339763287519498,Enhancer
