index,count,pval,context
5'UTR,45/799,0.08497726589489712,relativeGene
Body,260/799,0.00015411861752989358,relativeGene
3'UTR,25/799,0.4024014421480667,relativeGene
1stExon,15/799,0.6592784969120711,relativeGene
TSS1500,81/799,0.8447660187488308,relativeGene
TSS200,45/799,0.999837081319344,relativeGene
Unclassified_Cell_type_specific,84/799,1.0,regulatoryFeature
Unclassified,32/799,1.0,regulatoryFeature
Promoter_Associated,41/799,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,2/799,0.9990484833522381,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/799,0.9999999999166553,regulatoryFeature
N_Shelf,39/799,0.9998221899567661,relativeIsland
S_Shelf,35/799,0.9996338511140015,relativeIsland
Island,124/799,1.0,relativeIsland
N_Shore,129/799,0.9988712235067344,relativeIsland
S_Shore,80/799,0.999999452806792,relativeIsland
True,101/799,0.406265042968371,DHS
False,698/799,0.6346050857271042,DHS
True,237/799,7.150268247873973e-09,Enhancer
False,562/799,0.9999999955359206,Enhancer
