index,count,pval,context
Body,148/392,1.2025073162260479e-06,relativeGene
3'UTR,16/392,0.11922825714396322,relativeGene
TSS1500,53/392,0.08722973025262112,relativeGene
1stExon,12/392,0.10822788727948769,relativeGene
5'UTR,25/392,0.057815837370245864,relativeGene
TSS200,8/392,0.9999999972437804,relativeGene
Unclassified_Cell_type_specific,67/392,0.988775524848571,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/392,0.9999912405169687,regulatoryFeature
Unclassified,25/392,0.9999999999936761,regulatoryFeature
Promoter_Associated,25/392,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,3/392,0.8310476553066756,regulatoryFeature
Island,117/392,0.9999999999999836,relativeIsland
S_Shelf,13/392,0.9996660317238836,relativeIsland
S_Shore,49/392,0.9748233203373526,relativeIsland
N_Shelf,17/392,0.9987064016329571,relativeIsland
N_Shore,38/392,0.9999999956164553,relativeIsland
True,49/392,0.4791121654114841,DHS
False,343/392,0.5813688145765754,DHS
True,114/392,0.00011449335467652989,Enhancer
False,278/392,0.9999275268003702,Enhancer
