index,count,pval,context
TSS200,41/613,0.983521967682204,relativeGene
TSS1500,67/613,0.6043978526544402,relativeGene
Body,228/613,9.248632771137272e-09,relativeGene
5'UTR,46/613,0.000745752693052028,relativeGene
1stExon,24/613,0.0021484641765442116,relativeGene
3'UTR,15/613,0.7964787385584438,relativeGene
Unclassified_Cell_type_specific,61/613,0.9999999999999931,regulatoryFeature
Promoter_Associated,27/613,1.0,regulatoryFeature
Unclassified,37/613,1.0,regulatoryFeature
NonGene_Associated_Cell_type_specific,3/613,0.04598091814364743,regulatoryFeature
NonGene_Associated,7/613,0.21183875356746015,regulatoryFeature
Promoter_Associated_Cell_type_specific,11/613,0.9970644942199234,regulatoryFeature
Gene_Associated_Cell_type_specific,3/613,0.9727945462339972,regulatoryFeature
Gene_Associated,2/613,0.946522672584353,regulatoryFeature
S_Shelf,40/613,0.7643056296128532,relativeIsland
N_Shore,125/613,0.4974585588742816,relativeIsland
N_Shelf,25/613,0.9999707791249662,relativeIsland
Island,79/613,1.0,relativeIsland
S_Shore,58/613,0.9999987435942354,relativeIsland
True,89/613,0.057495563753588746,DHS
False,524/613,0.9548155676266967,DHS
True,225/613,5.740738239299663e-19,Enhancer
False,388/613,1.0,Enhancer
