index,count,pval,context
TSS200,15/250,0.9671145854756751,relativeGene
Body,119/250,1.4457177195696909e-12,relativeGene
5'UTR,14/250,0.24924282763050692,relativeGene
3'UTR,6/250,0.7451281026547147,relativeGene
TSS1500,10/250,0.9999872146233634,relativeGene
1stExon,3/250,0.8853347041063121,relativeGene
Promoter_Associated,11/250,1.0,regulatoryFeature
Unclassified_Cell_type_specific,19/250,0.9999999994750269,regulatoryFeature
Unclassified,8/250,0.9999999999998904,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/250,0.9944310434282578,regulatoryFeature
Gene_Associated_Cell_type_specific,1/250,0.9452030046423678,regulatoryFeature
N_Shore,24/250,0.9999984657695896,relativeIsland
N_Shelf,17/250,0.7943569422410324,relativeIsland
Island,30/250,1.0,relativeIsland
S_Shore,19/250,0.9999698805837505,relativeIsland
S_Shelf,19/250,0.4391628638559932,relativeIsland
True,43/250,0.014996187181878406,DHS
False,207/250,0.9904902277220186,DHS
True,90/250,4.2940912568314287e-08,Enhancer
False,160/250,0.9999999801220981,Enhancer
