index,count,pval,context
Body,389/1166,3.1392129360927675e-07,relativeGene
5'UTR,138/1166,5.621638305157737e-24,relativeGene
TSS1500,150/1166,0.041807838948935964,relativeGene
TSS200,67/1166,0.999984542989051,relativeGene
1stExon,25/1166,0.424655846522721,relativeGene
3'UTR,46/1166,0.029473516051669466,relativeGene
Unclassified_Cell_type_specific,93/1166,1.0,regulatoryFeature
Promoter_Associated,71/1166,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,16/1166,0.9999989867552724,regulatoryFeature
Unclassified,41/1166,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,3/1166,0.9998628621347173,regulatoryFeature
Gene_Associated,1/1166,0.9998627346025762,regulatoryFeature
N_Shelf,79/1166,0.9514043363239,relativeIsland
N_Shore,137/1166,0.9999999999999971,relativeIsland
S_Shore,108/1166,0.9999999999880671,relativeIsland
S_Shelf,59/1166,0.9987951631821677,relativeIsland
Island,114/1166,1.0,relativeIsland
True,131/1166,0.8800639131046079,DHS
False,1035/1166,0.13924295786773783,DHS
True,511/1166,4.756360783335061e-68,Enhancer
False,655/1166,1.0,Enhancer
