index,count,pval,context
TSS200,87/2107,1.0,relativeGene
Body,681/2107,6.598223669261266e-09,relativeGene
5'UTR,190/2107,1.116614754256002e-18,relativeGene
TSS1500,411/2107,6.511265824764183e-29,relativeGene
1stExon,66/2107,0.0005345905438232398,relativeGene
3'UTR,71/2107,0.1335302773777928,relativeGene
Promoter_Associated,195/2107,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,38/2107,0.9999996636121949,regulatoryFeature
Unclassified_Cell_type_specific,241/2107,1.0,regulatoryFeature
Unclassified,140/2107,1.0,regulatoryFeature
NonGene_Associated,6/2107,0.9991651065366173,regulatoryFeature
Gene_Associated,11/2107,0.923114385902395,regulatoryFeature
Gene_Associated_Cell_type_specific,19/2107,0.8871104665156252,regulatoryFeature
Island,361/2107,1.0,relativeIsland
S_Shelf,95/2107,0.9999998832446135,relativeIsland
N_Shore,376/2107,0.9981082512104509,relativeIsland
S_Shore,266/2107,0.9999903722219412,relativeIsland
N_Shelf,95/2107,0.9999999999586275,relativeIsland
True,288/2107,0.03296362509708641,DHS
False,1819/2107,0.971506213624845,DHS
True,606/2107,4.7208962691540096e-17,Enhancer
False,1501/2107,1.0,Enhancer
