index,count,pval,context
Body,390/1211,1.3116441722242106e-05,relativeGene
TSS1500,163/1211,0.008354980119391025,relativeGene
5'UTR,74/1211,0.0070798177690177145,relativeGene
1stExon,35/1211,0.027150838748797874,relativeGene
TSS200,58/1211,0.9999999901878823,relativeGene
3'UTR,36/1211,0.494305943729099,relativeGene
Promoter_Associated,104/1211,1.0,regulatoryFeature
Unclassified_Cell_type_specific,109/1211,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,21/1211,0.999961224281386,regulatoryFeature
Unclassified,83/1211,1.0,regulatoryFeature
Gene_Associated,3/1211,0.9947918332413351,regulatoryFeature
Gene_Associated_Cell_type_specific,3/1211,0.9999130077528111,regulatoryFeature
N_Shelf,56/1211,0.9999990422946099,relativeIsland
N_Shore,197/1211,0.9998606379933846,relativeIsland
S_Shore,133/1211,0.999999626654475,relativeIsland
S_Shelf,53/1211,0.9999827724333511,relativeIsland
Island,220/1211,1.0,relativeIsland
True,154/1211,0.34871007732097153,DHS
False,1057/1211,0.6828003962914961,DHS
True,387/1211,7.21931151599104e-19,Enhancer
False,824/1211,1.0,Enhancer
