index,count,pval,context
3'UTR,4/159,0.6896784809951226,relativeGene
Body,43/159,0.4941963888905544,relativeGene
TSS200,6/159,0.9966409755842426,relativeGene
TSS1500,13/159,0.9144452613365743,relativeGene
5'UTR,9/159,0.2981985990310823,relativeGene
1stExon,3/159,0.6304965469535047,relativeGene
Unclassified_Cell_type_specific,22/159,0.9952258563398564,regulatoryFeature
Promoter_Associated,7/159,1.0,regulatoryFeature
Gene_Associated,1/159,0.7015499832886688,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/159,0.9797088891876465,regulatoryFeature
S_Shelf,4/159,0.9972859032819523,relativeIsland
N_Shore,19/159,0.9980244238592448,relativeIsland
S_Shore,17/159,0.9763488965003541,relativeIsland
Island,44/159,0.9999999755345604,relativeIsland
N_Shelf,5/159,0.9966174285880915,relativeIsland
True,24/159,0.17125727006933844,DHS
False,135/159,0.8803369452290942,DHS
True,46/159,0.011937943675463376,Enhancer
False,113/159,0.9926479871443403,Enhancer
