index,count,pval,context
3'UTR,6/81,0.03214488132908577,relativeGene
Body,23/81,0.40824260796472345,relativeGene
TSS1500,17/81,0.007731814488065315,relativeGene
5'UTR,5/81,0.30756597138154373,relativeGene
TSS200,8/81,0.44444147387521427,relativeGene
Promoter_Associated,12/81,0.9999999999999646,regulatoryFeature
Unclassified_Cell_type_specific,10/81,0.9887917232928138,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/81,0.5620604845746716,regulatoryFeature
Unclassified,3/81,0.9999802988750701,regulatoryFeature
S_Shore,11/81,0.759698467852528,relativeIsland
S_Shelf,6/81,0.5329592472557086,relativeIsland
Island,19/81,0.9999990566560817,relativeIsland
N_Shore,15/81,0.698472048177059,relativeIsland
N_Shelf,5/81,0.7882996469704362,relativeIsland
True,8/81,0.7953885812023949,DHS
False,73/81,0.3205445466617912,DHS
True,13/81,0.8971126354479365,Enhancer
False,68/81,0.1649831029801257,Enhancer
