index,count,pval,context
Body,130/320,4.861395282716416e-08,relativeGene
5'UTR,32/320,3.1072990597728076e-05,relativeGene
TSS1500,36/320,0.5159909483306914,relativeGene
3'UTR,9/320,0.5984421514006494,relativeGene
TSS200,11/320,0.9999718062895221,relativeGene
1stExon,1/320,0.998619653611514,relativeGene
Unclassified_Cell_type_specific,17/320,0.9999999999999999,regulatoryFeature
Promoter_Associated,13/320,1.0,regulatoryFeature
Unclassified,11/320,0.9999999999999998,regulatoryFeature
Gene_Associated,2/320,0.6980156239575585,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/320,0.9998976809262279,regulatoryFeature
Gene_Associated_Cell_type_specific,1/320,0.9757185845069136,regulatoryFeature
NonGene_Associated,1/320,0.9204571256856553,regulatoryFeature
S_Shore,31/320,0.9995248632821567,relativeIsland
S_Shelf,25/320,0.36718844281557306,relativeIsland
N_Shore,44/320,0.9991005508570967,relativeIsland
Island,8/320,1.0,relativeIsland
N_Shelf,22/320,0.80385853273064,relativeIsland
True,26/320,0.993566677761255,DHS
False,294/320,0.010842028891398904,DHS
True,144/320,9.741525134410974e-22,Enhancer
False,176/320,1.0,Enhancer
