index,count,pval,context
TSS1500,99/643,0.0007565627062263464,relativeGene
Body,182/643,0.19438552737362222,relativeGene
TSS200,50/643,0.8745828401349095,relativeGene
5'UTR,77/643,2.2583604239722792e-14,relativeGene
3'UTR,22/643,0.26317016205773824,relativeGene
1stExon,18/643,0.11217551571524702,relativeGene
Unclassified_Cell_type_specific,51/643,1.0,regulatoryFeature
Unclassified,44/643,0.9999999999999999,regulatoryFeature
Promoter_Associated,51/643,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,6/643,0.9999954587804808,regulatoryFeature
NonGene_Associated,2/643,0.9623608114203059,regulatoryFeature
Gene_Associated_Cell_type_specific,2/643,0.9951742474345623,regulatoryFeature
Gene_Associated,3/643,0.8653589666695951,regulatoryFeature
N_Shore,92/643,0.9999677707388779,relativeIsland
S_Shore,77/643,0.9979513670316412,relativeIsland
N_Shelf,28/643,0.9999271987552245,relativeIsland
S_Shelf,20/643,0.9999975904128028,relativeIsland
Island,98/643,1.0,relativeIsland
True,81/643,0.43229633621290475,DHS
False,562/643,0.6140146528092051,DHS
True,232/643,1.796191785136214e-18,Enhancer
False,411/643,1.0,Enhancer
