index,count,pval,context
Body,579/1616,5.551852734034551e-16,relativeGene
TSS200,74/1616,0.999999999995942,relativeGene
3'UTR,65/1616,0.007988886745029884,relativeGene
1stExon,49/1616,0.004646748113980656,relativeGene
TSS1500,284/1616,1.9075298020402843e-14,relativeGene
5'UTR,123/1616,3.353418622574584e-08,relativeGene
Unclassified,113/1616,1.0,regulatoryFeature
Unclassified_Cell_type_specific,198/1616,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,14/1616,0.8901159846082425,regulatoryFeature
Promoter_Associated_Cell_type_specific,41/1616,0.9935511241732231,regulatoryFeature
Promoter_Associated,156/1616,1.0,regulatoryFeature
NonGene_Associated,2/1616,0.9999627506564548,regulatoryFeature
Gene_Associated,6/1616,0.9831559748908463,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1616,0.8777289557250523,regulatoryFeature
S_Shelf,76/1616,0.9999858749280564,relativeIsland
S_Shore,215/1616,0.9984303059199832,relativeIsland
N_Shelf,87/1616,0.9999860506554688,relativeIsland
Island,299/1616,1.0,relativeIsland
N_Shore,276/1616,0.9995770141742578,relativeIsland
True,223/1616,0.039319471392184405,DHS
False,1393/1616,0.9665268143359265,DHS
True,438/1616,4.801516622052517e-09,Enhancer
False,1178/1616,0.9999999965874037,Enhancer
