index,count,pval,context
TSS1500,10/60,0.12968849963124557,relativeGene
3'UTR,4/60,0.09982319873212513,relativeGene
5'UTR,9/60,0.0014884930157790367,relativeGene
Body,19/60,0.23286130471525052,relativeGene
TSS200,5/60,0.6357753203666321,relativeGene
1stExon,2/60,0.3459907582620798,relativeGene
Gene_Associated,1/60,0.36628169261723786,regulatoryFeature
Promoter_Associated,5/60,0.9999999999999948,regulatoryFeature
Unclassified_Cell_type_specific,7/60,0.9843634092570994,regulatoryFeature
Unclassified,2/60,0.9998986208254825,regulatoryFeature
N_Shelf,7/60,0.20436792132602638,relativeIsland
S_Shore,7/60,0.8604730577264508,relativeIsland
Island,26/60,0.8258377355808284,relativeIsland
N_Shore,10/60,0.8037238167056826,relativeIsland
S_Shelf,5/60,0.43641650468934523,relativeIsland
True,8/60,0.46297988104494137,DHS
False,52/60,0.6827963972200819,DHS
True,7/60,0.9804567289368961,Enhancer
False,53/60,0.0449036693541745,Enhancer
