index,count,pval,context
Body,175/512,0.00011880437955341514,relativeGene
3'UTR,21/512,0.08137642357859726,relativeGene
TSS1500,77/512,0.004865421090854511,relativeGene
5'UTR,50/512,4.762477226674968e-07,relativeGene
1stExon,28/512,3.491631236486434e-06,relativeGene
TSS200,15/512,0.9999999892155833,relativeGene
Gene_Associated_Cell_type_specific,8/512,0.24248723353874874,regulatoryFeature
Promoter_Associated_Cell_type_specific,17/512,0.6671852347462535,regulatoryFeature
Unclassified,27/512,1.0,regulatoryFeature
Promoter_Associated,38/512,1.0,regulatoryFeature
Unclassified_Cell_type_specific,62/512,0.9999999910005872,regulatoryFeature
NonGene_Associated,2/512,0.9118159982621158,regulatoryFeature
Gene_Associated,2/512,0.9002097899558309,regulatoryFeature
Island,110/512,1.0,relativeIsland
S_Shelf,29/512,0.9286718160135864,relativeIsland
S_Shore,48/512,0.9999938528341208,relativeIsland
N_Shelf,21/512,0.9998743265830203,relativeIsland
N_Shore,71/512,0.9999403396440018,relativeIsland
True,78/512,0.028699461078276804,DHS
False,434/512,0.9786613386476165,DHS
True,148/512,1.7845646430400015e-05,Enhancer
False,364/512,0.9999885428055336,Enhancer
