index,count,pval,context
Body,116/266,2.246719453466106e-09,relativeGene
3'UTR,15/266,0.012969398247845322,relativeGene
TSS1500,44/266,0.00559499337904538,relativeGene
TSS200,20/266,0.8267077397196296,relativeGene
1stExon,4/266,0.7915999491960994,relativeGene
5'UTR,14/266,0.3253706069635766,relativeGene
Unclassified_Cell_type_specific,33/266,0.9999614096536387,regulatoryFeature
Gene_Associated_Cell_type_specific,2/266,0.8129839066736951,regulatoryFeature
Unclassified,18/266,0.9999999640062999,regulatoryFeature
Promoter_Associated,25/266,1.0,regulatoryFeature
Gene_Associated,2/266,0.5990861951737074,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/266,0.9999426509366044,regulatoryFeature
S_Shelf,16/266,0.8058046424987563,relativeIsland
S_Shore,23/266,0.9998204166421037,relativeIsland
Island,50/266,1.0,relativeIsland
N_Shore,36/266,0.9984342846126085,relativeIsland
N_Shelf,24/266,0.30562289035936974,relativeIsland
True,27/266,0.8809009148732583,DHS
False,239/266,0.1629481475735801,DHS
True,68/266,0.04538660067377722,Enhancer
False,198/266,0.9667378779349789,Enhancer
