index,count,pval,context
Body,128/466,0.37589138750454787,relativeGene
TSS200,24/466,0.9993088782968689,relativeGene
3'UTR,11/466,0.8068855270411629,relativeGene
5'UTR,47/466,4.1277938127566814e-07,relativeGene
TSS1500,69/466,0.010302088504697354,relativeGene
1stExon,19/466,0.003815862104505727,relativeGene
Promoter_Associated,48/466,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,5/466,0.6247529612934462,regulatoryFeature
Unclassified_Cell_type_specific,49/466,0.9999999999017667,regulatoryFeature
Unclassified,29/466,0.9999999999999654,regulatoryFeature
NonGene_Associated,1/466,0.9749787332766373,regulatoryFeature
Gene_Associated,3/466,0.6858767625068671,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/466,0.9999937348285626,regulatoryFeature
Island,91/466,1.0,relativeIsland
S_Shore,63/466,0.9314678272107229,relativeIsland
N_Shelf,18/466,0.999906277788022,relativeIsland
S_Shelf,26/466,0.9307534616752637,relativeIsland
N_Shore,84/466,0.9023968068739723,relativeIsland
True,75/466,0.009719683015364897,DHS
False,391/466,0.9931996111045911,DHS
True,120/466,0.008971152090557865,Enhancer
False,346/466,0.9933404270668175,Enhancer
