index,count,pval,context
Body,109/336,0.011629406771307858,relativeGene
TSS1500,38/336,0.5012896580067107,relativeGene
3'UTR,6/336,0.9308106246698191,relativeGene
1stExon,12/336,0.04466547430289799,relativeGene
5'UTR,14/336,0.6669193393629609,relativeGene
TSS200,19/336,0.9908510348076863,relativeGene
Unclassified_Cell_type_specific,41/336,0.9999970817695574,regulatoryFeature
Promoter_Associated,21/336,1.0,regulatoryFeature
Unclassified,21/336,0.9999999998999736,regulatoryFeature
Promoter_Associated_Cell_type_specific,5/336,0.9936717164282388,regulatoryFeature
Island,75/336,1.0,relativeIsland
N_Shelf,14/336,0.9983709579142336,relativeIsland
N_Shore,53/336,0.9858380429722634,relativeIsland
S_Shore,31/336,0.9998693797348726,relativeIsland
S_Shelf,9/336,0.9999154198817921,relativeIsland
True,55/336,0.017425805196934183,DHS
False,281/336,0.9881867995310487,DHS
True,123/336,5.007390360375817e-11,Enhancer
False,213/336,0.9999999999772691,Enhancer
