index,count,pval,context
Body,94/224,5.84658236030416e-07,relativeGene
TSS1500,42/224,0.0005996143448690407,relativeGene
1stExon,6/224,0.3066596689602847,relativeGene
3'UTR,19/224,4.1655641689703205e-05,relativeGene
5'UTR,11/224,0.43982108288415106,relativeGene
TSS200,18/224,0.7235157841345468,relativeGene
Unclassified_Cell_type_specific,36/224,0.9843079401408477,regulatoryFeature
Promoter_Associated,25/224,1.0,regulatoryFeature
Unclassified,16/224,0.9999990594209628,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/224,0.9621297910762366,regulatoryFeature
Gene_Associated_Cell_type_specific,1/224,0.9258667540742821,regulatoryFeature
N_Shelf,26/224,0.03747240875595293,relativeIsland
Island,76/224,0.999996483322651,relativeIsland
N_Shore,39/224,0.8791657639148563,relativeIsland
S_Shore,38/224,0.35808967779814105,relativeIsland
S_Shelf,14/224,0.7462655607149256,relativeIsland
True,41/224,0.006183850353244789,DHS
False,183/224,0.9963529170576428,DHS
True,32/224,0.996372379244847,Enhancer
False,192/224,0.006134719537048732,Enhancer
