index,count,pval,context
TSS1500,153/1421,0.7118957072394599,relativeGene
Body,462/1421,7.466999449067428e-07,relativeGene
TSS200,61/1421,0.9999999999970455,relativeGene
5'UTR,87/1421,0.0036304910078654835,relativeGene
1stExon,34/1421,0.19264695383479036,relativeGene
3'UTR,37/1421,0.7931795908471839,relativeGene
Unclassified_Cell_type_specific,155/1421,1.0,regulatoryFeature
Promoter_Associated,67/1421,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,21/1421,0.999999618430339,regulatoryFeature
Unclassified,68/1421,1.0,regulatoryFeature
Gene_Associated,4/1421,0.9943829379029758,regulatoryFeature
Gene_Associated_Cell_type_specific,7/1421,0.9971267304756379,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1421,0.8422685138214192,regulatoryFeature
N_Shore,190/1421,0.999999999997068,relativeIsland
S_Shelf,62/1421,0.9999966530264552,relativeIsland
Island,188/1421,1.0,relativeIsland
N_Shelf,70/1421,0.9999984275505271,relativeIsland
S_Shore,131/1421,0.9999999999999426,relativeIsland
True,171/1421,0.6396779904890911,DHS
False,1250/1421,0.3911847579762182,DHS
True,568/1421,8.259247142695143e-59,Enhancer
False,853/1421,1.0,Enhancer
