index,count,pval,context
Body,57/140,0.00022832011704391057,relativeGene
TSS1500,13/140,0.8009781824997834,relativeGene
1stExon,6/140,0.06755274695795986,relativeGene
TSS200,5/140,0.9962357942968081,relativeGene
5'UTR,14/140,0.004817779442396273,relativeGene
3'UTR,5/140,0.3934386448237289,relativeGene
Promoter_Associated,4/140,1.0,regulatoryFeature
Unclassified_Cell_type_specific,11/140,0.9999968469500674,regulatoryFeature
Unclassified,8/140,0.9999945341858612,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/140,0.994132024118835,regulatoryFeature
Gene_Associated_Cell_type_specific,1/140,0.80324142200293,regulatoryFeature
N_Shore,25/140,0.7943766754410433,relativeIsland
S_Shore,17/140,0.9123396867101151,relativeIsland
Island,14/140,1.0,relativeIsland
N_Shelf,9/140,0.7998376876124629,relativeIsland
S_Shelf,7/140,0.884533211682428,relativeIsland
True,17/140,0.5634987238876952,DHS
False,123/140,0.5390267274848543,DHS
True,53/140,4.302022098399918e-06,Enhancer
False,87/140,0.999998186375102,Enhancer
