index,count,pval,context
Body,145/301,1.6772461763730715e-15,relativeGene
3'UTR,12/301,0.17880080871254148,relativeGene
TSS1500,24/301,0.9737886253126966,relativeGene
TSS200,13/301,0.9993538696493228,relativeGene
5'UTR,7/301,0.9845151539069463,relativeGene
1stExon,1/301,0.9979588641152594,relativeGene
Gene_Associated_Cell_type_specific,2/301,0.8630909023751175,regulatoryFeature
Promoter_Associated,25/301,1.0,regulatoryFeature
Unclassified_Cell_type_specific,37/301,0.999989415525947,regulatoryFeature
Unclassified,17/301,0.9999999999210981,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/301,0.9988030486305092,regulatoryFeature
Gene_Associated,1/301,0.8987320739086848,regulatoryFeature
S_Shore,38/301,0.9521921295027239,relativeIsland
N_Shore,44/301,0.9956005263137692,relativeIsland
Island,71/301,1.0,relativeIsland
N_Shelf,22/301,0.7070914451560171,relativeIsland
S_Shelf,16/301,0.921561675301344,relativeIsland
True,55/301,0.0018343687647624164,DHS
False,246/301,0.9989011720310372,DHS
True,61/301,0.658159042292547,Enhancer
False,240/301,0.3955877342771042,Enhancer
