index,count,pval,context
Body,362/1083,6.340134754251678e-07,relativeGene
TSS1500,87/1083,0.9997759633670277,relativeGene
TSS200,46/1083,0.9999999994089903,relativeGene
3'UTR,35/1083,0.30651859807794996,relativeGene
5'UTR,67/1083,0.007677626812633159,relativeGene
1stExon,22/1083,0.5336473030660746,relativeGene
Unclassified_Cell_type_specific,82/1083,1.0,regulatoryFeature
Unclassified,22/1083,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,8/1083,0.9999999997880544,regulatoryFeature
Promoter_Associated,12/1083,1.0,regulatoryFeature
NonGene_Associated,1/1083,0.999813445582599,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1083,0.754916953092398,regulatoryFeature
Gene_Associated_Cell_type_specific,2/1083,0.9999542556743554,regulatoryFeature
Gene_Associated,1/1083,0.9997409482490444,regulatoryFeature
N_Shore,128/1083,0.9999999999999543,relativeIsland
Island,103/1083,1.0,relativeIsland
S_Shelf,65/1083,0.9476524378205949,relativeIsland
S_Shore,94/1083,0.9999999999991388,relativeIsland
N_Shelf,67/1083,0.9909827990994924,relativeIsland
True,76/1083,0.9999999958881101,DHS
False,1007/1083,7.789056060415931e-09,DHS
True,370/1083,1.6641454565769257e-23,Enhancer
False,713/1083,1.0,Enhancer
