index,count,pval,context
Body,580/1679,9.60725043074313e-13,relativeGene
1stExon,57/1679,0.00018304692542039816,relativeGene
3'UTR,54/1679,0.2676960009437924,relativeGene
TSS1500,172/1679,0.9026196335643106,relativeGene
TSS200,70/1679,0.9999999999999931,relativeGene
5'UTR,118/1679,3.154359124389651e-06,relativeGene
Promoter_Associated,62/1679,1.0,regulatoryFeature
Unclassified_Cell_type_specific,171/1679,1.0,regulatoryFeature
Unclassified,67/1679,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,21/1679,0.9999999992629314,regulatoryFeature
Gene_Associated_Cell_type_specific,4/1679,0.9999953081761774,regulatoryFeature
NonGene_Associated,1/1679,0.9999983845424386,regulatoryFeature
Gene_Associated,1/1679,0.9999973101039941,regulatoryFeature
Island,273/1679,1.0,relativeIsland
N_Shore,243/1679,0.9999999997813683,relativeIsland
S_Shelf,84/1679,0.9999036699853479,relativeIsland
S_Shore,147/1679,1.0,relativeIsland
N_Shelf,91/1679,0.9999871178394208,relativeIsland
True,188/1679,0.9260595194053564,DHS
False,1491/1679,0.08524626134208851,DHS
True,624/1679,1.4374202673328217e-51,Enhancer
False,1055/1679,1.0,Enhancer
