index,count,pval,context
Body,373/1184,0.00014243956030388568,relativeGene
TSS200,48/1184,0.9999999999853474,relativeGene
5'UTR,79/1184,0.0005574939033238355,relativeGene
TSS1500,135/1184,0.42825539484210184,relativeGene
1stExon,17/1184,0.9480396694377456,relativeGene
3'UTR,33/1184,0.6442900698440102,relativeGene
Unclassified_Cell_type_specific,139/1184,1.0,regulatoryFeature
Promoter_Associated,68/1184,1.0,regulatoryFeature
Unclassified,79/1184,1.0,regulatoryFeature
Gene_Associated,2/1184,0.9987923118740791,regulatoryFeature
Promoter_Associated_Cell_type_specific,9/1184,0.9999999999467042,regulatoryFeature
Gene_Associated_Cell_type_specific,3/1184,0.9998856535629305,regulatoryFeature
N_Shelf,52/1184,0.9999997915855122,relativeIsland
N_Shore,165/1184,0.9999999955362407,relativeIsland
Island,176/1184,1.0,relativeIsland
S_Shelf,56/1184,0.9998100336900085,relativeIsland
S_Shore,116/1184,0.999999999613848,relativeIsland
True,152/1184,0.30523586994576307,DHS
False,1032/1184,0.7247071458930248,DHS
True,438/1184,3.493925383221903e-36,Enhancer
False,746/1184,1.0,Enhancer
