index,count,pval,context
TSS200,87/1754,0.9999999999419891,relativeGene
Body,586/1754,3.4081431657597276e-10,relativeGene
TSS1500,311/1754,3.5007048574607516e-16,relativeGene
3'UTR,64/1754,0.04836098450632102,relativeGene
5'UTR,141/1754,1.0512909502593625e-10,relativeGene
1stExon,52/1754,0.005583112180184116,relativeGene
Promoter_Associated,151/1754,1.0,regulatoryFeature
Unclassified_Cell_type_specific,221/1754,1.0,regulatoryFeature
Unclassified,119/1754,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,54/1754,0.8960568629388,regulatoryFeature
Gene_Associated_Cell_type_specific,13/1754,0.966490048497298,regulatoryFeature
NonGene_Associated,3/1754,0.9998989663857416,regulatoryFeature
Gene_Associated,6/1754,0.9915046327152224,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1754,0.8979109590952146,regulatoryFeature
Island,269/1754,1.0,relativeIsland
S_Shore,226/1754,0.999830759017643,relativeIsland
S_Shelf,95/1754,0.9989214884425653,relativeIsland
N_Shelf,79/1754,0.999999998565225,relativeIsland
N_Shore,295/1754,0.9999151025816307,relativeIsland
True,262/1754,0.0006281789269607951,DHS
False,1492/1754,0.9995073013394463,DHS
True,531/1754,9.762303803607934e-20,Enhancer
False,1223/1754,1.0,Enhancer
