index,count,pval,context
Body,115/308,2.99208435977411e-05,relativeGene
TSS1500,35/308,0.49144187740402134,relativeGene
1stExon,5/308,0.7525362853761088,relativeGene
3'UTR,13/308,0.12434553721453147,relativeGene
5'UTR,28/308,0.00045049758481563977,relativeGene
TSS200,11/308,0.9999397308230215,relativeGene
Promoter_Associated,16/308,1.0,regulatoryFeature
Unclassified_Cell_type_specific,18/308,0.9999999999999962,regulatoryFeature
Unclassified,9/308,1.0,regulatoryFeature
Gene_Associated,2/308,0.6779427704390408,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/308,0.99593610405111,regulatoryFeature
Gene_Associated_Cell_type_specific,2/308,0.8715040486602541,regulatoryFeature
S_Shelf,22/308,0.5485807859659955,relativeIsland
Island,16/308,1.0,relativeIsland
S_Shore,25/308,0.9999821197802417,relativeIsland
N_Shore,41/308,0.999476431853729,relativeIsland
N_Shelf,21/308,0.8108497146520096,relativeIsland
True,26/308,0.9878606736616344,DHS
False,282/308,0.019720842284789115,DHS
True,135/308,2.9269028960895467e-19,Enhancer
False,173/308,1.0,Enhancer
