index,count,pval,context
3'UTR,9/260,0.35619635284343215,relativeGene
5'UTR,21/260,0.0083450235762814,relativeGene
Body,82/260,0.04789644991059248,relativeGene
TSS1500,23/260,0.9075336446495286,relativeGene
1stExon,9/260,0.08674472060184252,relativeGene
TSS200,14/260,0.9885207881200162,relativeGene
Unclassified_Cell_type_specific,17/260,0.9999999999938783,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/260,0.9958613997426327,regulatoryFeature
Unclassified,9/260,0.9999999999998593,regulatoryFeature
Promoter_Associated,6/260,1.0,regulatoryFeature
S_Shore,21/260,0.9999362189900046,relativeIsland
S_Shelf,13/260,0.9392896370669962,relativeIsland
Island,45/260,1.0,relativeIsland
N_Shelf,10/260,0.9978053620835817,relativeIsland
N_Shore,20/260,0.9999999945457718,relativeIsland
True,41/260,0.05847912022200964,DHS
False,219/260,0.9593746141347046,DHS
True,117/260,5.6736822518460315e-18,Enhancer
False,143/260,1.0,Enhancer
