index,count,pval,context
Body,21/59,0.08464056454236123,relativeGene
5'UTR,2/59,0.7550410181951503,relativeGene
3'UTR,3/59,0.25044647760249017,relativeGene
TSS1500,9/59,0.21129130638767094,relativeGene
TSS200,1/59,0.9961311494314689,relativeGene
Unclassified_Cell_type_specific,9/59,0.9150768817738824,regulatoryFeature
Unclassified,7/59,0.9228094235620455,regulatoryFeature
Promoter_Associated,4/59,0.9999999999999993,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/59,0.632126968293506,regulatoryFeature
Island,21/59,0.9837236053521883,relativeIsland
N_Shore,12/59,0.5498836391383228,relativeIsland
N_Shelf,9/59,0.04482367427177602,relativeIsland
S_Shore,6/59,0.9237713264585798,relativeIsland
S_Shelf,1/59,0.9878803062798241,relativeIsland
True,10/59,0.18475732511244256,DHS
False,49/59,0.8958034959211033,DHS
True,5/59,0.9973651421310961,Enhancer
False,54/59,0.00846995833469254,Enhancer
