index,count,pval,context
TSS1500,177/956,1.9739002292200295e-11,relativeGene
Body,323/956,8.389529696923721e-07,relativeGene
TSS200,43/956,0.9999999634823791,relativeGene
3'UTR,34/956,0.1495817904390257,relativeGene
5'UTR,98/956,1.4541065700288951e-13,relativeGene
1stExon,20/956,0.4821159541722845,relativeGene
Unclassified,44/956,1.0,regulatoryFeature
Unclassified_Cell_type_specific,73/956,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,16/956,0.9998708205361811,regulatoryFeature
Promoter_Associated,76/956,1.0,regulatoryFeature
Gene_Associated,4/956,0.9311492937725954,regulatoryFeature
Gene_Associated_Cell_type_specific,3/956,0.9988965934132353,regulatoryFeature
NonGene_Associated,2/956,0.9955812175350813,regulatoryFeature
N_Shore,148/956,0.9999476909877792,relativeIsland
Island,76/956,1.0,relativeIsland
S_Shore,106/956,0.9999916444039277,relativeIsland
S_Shelf,53/956,0.9829092784236979,relativeIsland
N_Shelf,52/956,0.9992328994581287,relativeIsland
True,100/956,0.966255790127328,DHS
False,856/956,0.04224561104828565,DHS
True,361/956,3.8670503162151744e-32,Enhancer
False,595/956,1.0,Enhancer
