index,count,pval,context
Body,235/845,0.24929965422413444,relativeGene
3'UTR,30/845,0.16895196013123984,relativeGene
5'UTR,102/845,9.452403010371928e-19,relativeGene
TSS1500,143/845,4.384216929269872e-07,relativeGene
TSS200,44/845,0.9999864949278635,relativeGene
1stExon,29/845,0.005300140880774157,relativeGene
Unclassified_Cell_type_specific,61/845,1.0,regulatoryFeature
Promoter_Associated,80/845,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,18/845,0.9948304969029237,regulatoryFeature
Unclassified,55/845,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,6/845,0.9246050540592706,regulatoryFeature
NonGene_Associated,3/845,0.962395958238934,regulatoryFeature
Gene_Associated,2/845,0.9880477736917515,regulatoryFeature
N_Shore,135/845,0.9994596222166218,relativeIsland
S_Shore,102/845,0.9993053638550081,relativeIsland
N_Shelf,35/845,0.9999980299758312,relativeIsland
Island,128/845,1.0,relativeIsland
S_Shelf,32/845,0.9999900881151107,relativeIsland
True,112/845,0.21702380009302175,DHS
False,733/845,0.8118825915731627,DHS
True,276/845,3.349941417236157e-15,Enhancer
False,569/845,0.9999999999999983,Enhancer
