index,count,pval,context
Body,140/315,1.0492600397699287e-11,relativeGene
TSS1500,40/315,0.22315184492442453,relativeGene
5'UTR,18/315,0.19103122040506415,relativeGene
3'UTR,16/315,0.025398692533132476,relativeGene
TSS200,11/315,0.9999612437412891,relativeGene
1stExon,6/315,0.6205047162067527,relativeGene
Unclassified_Cell_type_specific,23/315,0.9999999999987305,regulatoryFeature
Unclassified,18/315,0.9999999999595809,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/315,0.9966585932961263,regulatoryFeature
Promoter_Associated,19/315,1.0,regulatoryFeature
N_Shore,41/315,0.9997293717401623,relativeIsland
S_Shelf,18/315,0.8738686529139005,relativeIsland
Island,53/315,1.0,relativeIsland
S_Shore,40/315,0.951906790923386,relativeIsland
N_Shelf,8/315,0.999989644704105,relativeIsland
True,27/315,0.9860302354076977,DHS
False,288/315,0.02232270496910718,DHS
True,52/315,0.9825736514473692,Enhancer
False,263/315,0.02480784264612191,Enhancer
