index,count,pval,context
Body,386/1291,0.005811162959322902,relativeGene
3'UTR,37/1291,0.5833078831788201,relativeGene
1stExon,23/1291,0.768379373972148,relativeGene
5'UTR,82/1291,0.0017883340113226123,relativeGene
TSS1500,156/1291,0.16859601857789852,relativeGene
TSS200,59/1291,0.9999999995639105,relativeGene
Promoter_Associated,63/1291,1.0,regulatoryFeature
Unclassified_Cell_type_specific,111/1291,1.0,regulatoryFeature
Unclassified,69/1291,1.0,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1291,0.8131138191750809,regulatoryFeature
Promoter_Associated_Cell_type_specific,14/1291,0.9999999961420484,regulatoryFeature
Gene_Associated,1/1291,0.9999472886118927,regulatoryFeature
N_Shore,184/1291,0.9999999936893873,relativeIsland
Island,192/1291,1.0,relativeIsland
S_Shelf,63/1291,0.9997399728551327,relativeIsland
N_Shelf,65/1291,0.9999906260107109,relativeIsland
S_Shore,119/1291,0.9999999999992683,relativeIsland
True,145/1291,0.8919872198456723,DHS
False,1146/1291,0.12504871502288195,DHS
True,485/1291,6.910637681884918e-42,Enhancer
False,806/1291,1.0,Enhancer
