index,count,pval,context
5'UTR,3/50,0.39819828646992383,relativeGene
Body,19/50,0.053892016394604926,relativeGene
TSS1500,6/50,0.49461622361170676,relativeGene
3'UTR,2/50,0.43402430223249894,relativeGene
TSS200,5/50,0.47081157309467164,relativeGene
1stExon,2/50,0.27092283149517865,relativeGene
Unclassified_Cell_type_specific,4/50,0.9973056332682912,regulatoryFeature
Unclassified,1/50,0.9999482136210572,regulatoryFeature
Promoter_Associated,3/50,0.9999999999999777,regulatoryFeature
NonGene_Associated_Cell_type_specific,2/50,0.001958218478305435,regulatoryFeature
NonGene_Associated,1/50,0.32647161923837126,regulatoryFeature
Island,19/50,0.9496618160776938,relativeIsland
N_Shelf,6/50,0.21035228338970513,relativeIsland
S_Shore,14/50,0.021189349152509057,relativeIsland
N_Shore,3/50,0.9989071174118499,relativeIsland
S_Shelf,1/50,0.976238989657229,relativeIsland
True,4/50,0.8790014196993065,DHS
False,46/50,0.24641977383550898,DHS
True,3/50,0.9992658621996463,Enhancer
False,47/50,0.003430076643629188,Enhancer
