index,count,pval,context
Body,293/840,1.187082577561353e-07,relativeGene
TSS200,41/840,0.9999976678250074,relativeGene
5'UTR,62/840,0.00016499183821596324,relativeGene
TSS1500,81/840,0.9345477219482046,relativeGene
1stExon,32/840,0.0007077816525529976,relativeGene
3'UTR,23/840,0.6623215561364993,relativeGene
Unclassified_Cell_type_specific,73/840,1.0,regulatoryFeature
Unclassified,36/840,1.0,regulatoryFeature
Promoter_Associated,35/840,1.0,regulatoryFeature
NonGene_Associated_Cell_type_specific,4/840,0.02432460423164073,regulatoryFeature
NonGene_Associated,4/840,0.8971688084551116,regulatoryFeature
Gene_Associated,1/840,0.9983398680794576,regulatoryFeature
Promoter_Associated_Cell_type_specific,7/840,0.9999999370250335,regulatoryFeature
Gene_Associated_Cell_type_specific,4/840,0.9875968212475347,regulatoryFeature
N_Shore,162/840,0.7830841247885094,relativeIsland
N_Shelf,52/840,0.9816313038745608,relativeIsland
Island,88/840,1.0,relativeIsland
S_Shore,87/840,0.999998607965013,relativeIsland
S_Shelf,43/840,0.994058631161742,relativeIsland
True,87/840,0.9651888227698705,DHS
False,753/840,0.044194248249056864,DHS
True,299/840,2.7535022313197574e-22,Enhancer
False,541/840,1.0,Enhancer
