index,count,pval,context
Body,119/326,6.897370876099335e-05,relativeGene
3'UTR,14/326,0.10328943997313575,relativeGene
TSS200,33/326,0.26165951212015987,relativeGene
TSS1500,50/326,0.01399122648596463,relativeGene
5'UTR,23/326,0.026024040235128443,relativeGene
1stExon,10/326,0.13242195354918274,relativeGene
Gene_Associated_Cell_type_specific,6/326,0.17768135391983486,regulatoryFeature
Promoter_Associated,14/326,1.0,regulatoryFeature
Unclassified_Cell_type_specific,27/326,0.9999999999727859,regulatoryFeature
Unclassified,42/326,0.9943068479563406,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/326,0.9994470667554872,regulatoryFeature
Gene_Associated,2/326,0.7076568912568519,regulatoryFeature
S_Shore,41/326,0.9603248526849266,relativeIsland
Island,85/326,1.0,relativeIsland
S_Shelf,14/326,0.9887159283361763,relativeIsland
N_Shore,53/326,0.9732234515345283,relativeIsland
N_Shelf,19/326,0.9467405361534397,relativeIsland
True,60/326,0.000989083926952778,DHS
False,266/326,0.9994104280651014,DHS
True,59/326,0.9197767717219878,Enhancer
False,267/326,0.10337103813803061,Enhancer
