index,count,pval,context
Body,159/593,0.4968990211832384,relativeGene
TSS1500,89/593,0.0028219209519613634,relativeGene
5'UTR,66/593,3.816642993606444e-11,relativeGene
3'UTR,21/593,0.22151907210375002,relativeGene
TSS200,40/593,0.9796346012034135,relativeGene
1stExon,17/593,0.10291367828494265,relativeGene
Unclassified_Cell_type_specific,52/593,1.0,regulatoryFeature
Unclassified,41/593,0.9999999999999981,regulatoryFeature
Promoter_Associated_Cell_type_specific,13/593,0.9811545804764265,regulatoryFeature
NonGene_Associated,2/593,0.9476923024106155,regulatoryFeature
Promoter_Associated,45/593,1.0,regulatoryFeature
Gene_Associated,2/593,0.9393899039394533,regulatoryFeature
Gene_Associated_Cell_type_specific,4/593,0.9113588660591814,regulatoryFeature
S_Shore,81/593,0.9415137859824532,relativeIsland
S_Shelf,24/593,0.999512688891268,relativeIsland
N_Shelf,23/593,0.9999852575505599,relativeIsland
Island,108/593,1.0,relativeIsland
N_Shore,82/593,0.9999841060225995,relativeIsland
True,95/593,0.004697086682560201,DHS
False,498/593,0.9966697185435354,DHS
True,224/593,1.2695697954327045e-20,Enhancer
False,369/593,1.0,Enhancer
