index,count,pval,context
TSS1500,154/925,4.4881838200583455e-07,relativeGene
Body,285/925,0.0030964103139269022,relativeGene
5'UTR,99/925,7.763745803518371e-15,relativeGene
3'UTR,31/925,0.25249144734925977,relativeGene
TSS200,60/925,0.9976988468200951,relativeGene
1stExon,19/925,0.516139188914716,relativeGene
Unclassified,65/925,1.0,regulatoryFeature
Promoter_Associated,105/925,1.0,regulatoryFeature
Unclassified_Cell_type_specific,58/925,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,17/925,0.999437945171054,regulatoryFeature
Gene_Associated_Cell_type_specific,4/925,0.994028613739232,regulatoryFeature
Gene_Associated,1/925,0.9991328858472889,regulatoryFeature
NonGene_Associated,2/925,0.9945096892298696,regulatoryFeature
N_Shore,139/925,0.9999858748960668,relativeIsland
S_Shore,109/925,0.9998412716752687,relativeIsland
N_Shelf,43/925,0.9999826732818751,relativeIsland
Island,157/925,1.0,relativeIsland
S_Shelf,36/925,0.9999918111472101,relativeIsland
True,123/925,0.19464209118999248,DHS
False,802/925,0.8311883395871853,DHS
True,314/925,9.604696259449517e-20,Enhancer
False,611/925,1.0,Enhancer
