index,count,pval,context
TSS200,79/1583,0.99999999937693,relativeGene
Body,571/1583,2.0357129288567445e-16,relativeGene
3'UTR,57/1583,0.07122865517528008,relativeGene
TSS1500,244/1583,2.286883218057002e-07,relativeGene
1stExon,56/1583,7.369451035747964e-05,relativeGene
5'UTR,143/1583,1.6084931001812024e-14,relativeGene
Unclassified,100/1583,1.0,regulatoryFeature
Unclassified_Cell_type_specific,194/1583,1.0,regulatoryFeature
Promoter_Associated,99/1583,1.0,regulatoryFeature
NonGene_Associated,6/1583,0.9854250925326898,regulatoryFeature
Gene_Associated,10/1583,0.7586942858918124,regulatoryFeature
Promoter_Associated_Cell_type_specific,36/1583,0.9990474777990076,regulatoryFeature
Gene_Associated_Cell_type_specific,16/1583,0.736584454252927,regulatoryFeature
S_Shore,175/1583,0.9999999868837508,relativeIsland
S_Shelf,85/1583,0.9986325134127473,relativeIsland
Island,251/1583,1.0,relativeIsland
N_Shore,232/1583,0.9999999977200955,relativeIsland
N_Shelf,87/1583,0.999962845165801,relativeIsland
True,244/1583,0.00015543102285098408,DHS
False,1339/1583,0.9998824388393057,DHS
True,512/1583,1.1309955131278788e-25,Enhancer
False,1071/1583,1.0,Enhancer
