index,count,pval,context
5'UTR,15/95,2.5272258164251327e-05,relativeGene
1stExon,6/95,0.013279418157328929,relativeGene
TSS1500,14/95,0.1745050110207949,relativeGene
Body,29/95,0.23289218843912654,relativeGene
TSS200,5/95,0.9361196489128294,relativeGene
3'UTR,8/95,0.006996982351495753,relativeGene
Unclassified_Cell_type_specific,8/95,0.9998333569333172,regulatoryFeature
Unclassified,11/95,0.9654254687938717,regulatoryFeature
Promoter_Associated,12/95,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,1/95,0.6681457795725005,regulatoryFeature
Gene_Associated,1/95,0.514372439015582,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/95,0.860631853063889,regulatoryFeature
S_Shelf,7/95,0.5318961195403422,relativeIsland
Island,33/95,0.9976122840390745,relativeIsland
N_Shelf,7/95,0.648085131845574,relativeIsland
S_Shore,12/95,0.8445274463423152,relativeIsland
N_Shore,12/95,0.9814681980205089,relativeIsland
True,20/95,0.011083401817163968,DHS
False,75/95,0.9946986664484554,DHS
True,19/95,0.6419068717801263,Enhancer
False,76/95,0.4565546603981285,Enhancer
