index,count,pval,context
Body,341/1066,7.650763371694989e-05,relativeGene
TSS1500,117/1066,0.6082216432056178,relativeGene
5'UTR,88/1066,9.26719620503578e-08,relativeGene
TSS200,83/1066,0.9251248378944725,relativeGene
1stExon,65/1066,1.815108818653587e-14,relativeGene
3'UTR,23/1066,0.9509040215168737,relativeGene
Promoter_Associated,54/1066,1.0,regulatoryFeature
Unclassified_Cell_type_specific,108/1066,1.0,regulatoryFeature
Unclassified,77/1066,1.0,regulatoryFeature
NonGene_Associated,8/1066,0.6015662498237395,regulatoryFeature
Gene_Associated_Cell_type_specific,3/1066,0.9996266377926244,regulatoryFeature
NonGene_Associated_Cell_type_specific,9/1066,1.2534121233917276e-05,regulatoryFeature
Promoter_Associated_Cell_type_specific,12/1066,0.9999998731431669,regulatoryFeature
Gene_Associated,1/1066,0.9997049713950477,regulatoryFeature
N_Shelf,44/1066,0.9999998961819077,relativeIsland
N_Shore,205/1066,0.8209372610654472,relativeIsland
S_Shelf,30/1066,0.999999999888403,relativeIsland
S_Shore,98/1066,0.999999999948181,relativeIsland
Island,390/1066,0.9999999999999991,relativeIsland
True,172/1066,0.000149594825854164,DHS
False,894/1066,0.9998932146793431,DHS
True,280/1066,3.0046634999470605e-05,Enhancer
False,786/1066,0.9999778466787074,Enhancer
