index,count,pval,context
TSS1500,107/948,0.48327213356896936,relativeGene
Body,292/948,0.002838427740026445,relativeGene
TSS200,69/948,0.9738664015086748,relativeGene
1stExon,58/948,3.8624281530138627e-13,relativeGene
5'UTR,64/948,0.0013082282135349302,relativeGene
3'UTR,22/948,0.8926395614219265,relativeGene
Unclassified,56/948,1.0,regulatoryFeature
Promoter_Associated,54/948,1.0,regulatoryFeature
Gene_Associated,3/948,0.9747745526290352,regulatoryFeature
Unclassified_Cell_type_specific,103/948,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,8/948,0.9999999875781037,regulatoryFeature
Gene_Associated_Cell_type_specific,3/948,0.998807114654831,regulatoryFeature
NonGene_Associated_Cell_type_specific,11/948,6.016631285301199e-08,regulatoryFeature
NonGene_Associated,2/948,0.9953261638943574,regulatoryFeature
N_Shore,190/948,0.5958249822069706,relativeIsland
S_Shelf,46/948,0.9987492063413708,relativeIsland
Island,221/948,1.0,relativeIsland
S_Shore,105/948,0.999991388630444,relativeIsland
N_Shelf,41/948,0.9999981668426471,relativeIsland
True,163/948,7.8737198514632e-06,DHS
False,785/948,0.999994782274426,DHS
True,269/948,6.465615050151308e-08,Enhancer
False,679/948,0.9999999570225281,Enhancer
