index,count,pval,context
TSS200,22/265,0.6821229336069113,relativeGene
Body,93/265,0.0016626757458306641,relativeGene
5'UTR,12/265,0.5459912030832825,relativeGene
3'UTR,9/265,0.3768959043294562,relativeGene
TSS1500,13/265,0.9998966224631253,relativeGene
1stExon,5/265,0.6283454994836182,relativeGene
Unclassified_Cell_type_specific,30/265,0.9999956551152951,regulatoryFeature
Promoter_Associated,10/265,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,1/265,0.9539719283147831,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/265,0.9868744058556621,regulatoryFeature
Unclassified,8/265,0.9999999999999916,regulatoryFeature
N_Shore,27/265,0.9999967808357847,relativeIsland
N_Shelf,9/265,0.999361187347259,relativeIsland
Island,84/265,0.9999999908314989,relativeIsland
S_Shore,38/265,0.7794471716180704,relativeIsland
S_Shelf,13/265,0.9483518710447224,relativeIsland
True,47/265,0.0065838539458524074,DHS
False,218/265,0.9959478570306876,DHS
True,74/265,0.0049422854188087275,Enhancer
False,191/265,0.996743721909946,Enhancer
