index,count,pval,context
Body,127/428,0.09387319272003439,relativeGene
TSS200,26/428,0.9891763038733349,relativeGene
3'UTR,20/428,0.02999810725628442,relativeGene
TSS1500,64/428,0.010638334097485555,relativeGene
5'UTR,22/428,0.30734958465984036,relativeGene
1stExon,20/428,0.0006172089662282005,relativeGene
Promoter_Associated,62/428,1.0,regulatoryFeature
Unclassified,19/428,1.0,regulatoryFeature
Unclassified_Cell_type_specific,41/428,0.9999999999877834,regulatoryFeature
Promoter_Associated_Cell_type_specific,9/428,0.9721772884574903,regulatoryFeature
Gene_Associated_Cell_type_specific,2/428,0.9584589469744905,regulatoryFeature
NonGene_Associated,3/428,0.6556950545966876,regulatoryFeature
Gene_Associated,2/428,0.8355037945368964,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/428,0.4257198929244472,regulatoryFeature
Island,91/428,1.0,relativeIsland
S_Shelf,15/428,0.9996054211283916,relativeIsland
S_Shore,55/428,0.9662577578451222,relativeIsland
N_Shelf,21/428,0.9956676650773797,relativeIsland
N_Shore,66/428,0.9960435979516368,relativeIsland
True,55/428,0.3900607788623526,DHS
False,373/428,0.6643844427706689,DHS
True,102/428,0.09229729570435416,Enhancer
False,326/428,0.9253228030116971,Enhancer
