index,count,pval,context
3'UTR,4/79,0.20273196619237102,relativeGene
Body,17/79,0.8814817034197113,relativeGene
TSS1500,13/79,0.10066662657094626,relativeGene
5'UTR,7/79,0.06781507114579031,relativeGene
TSS200,12/79,0.04926997853354394,relativeGene
Promoter_Associated,11/79,0.9999999999999832,regulatoryFeature
Unclassified_Cell_type_specific,7/79,0.9992472715910907,regulatoryFeature
Unclassified,3/79,0.9999721141349253,regulatoryFeature
Gene_Associated_Cell_type_specific,2/79,0.2316090476041123,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/79,0.9449167026562013,regulatoryFeature
S_Shore,11/79,0.729668714997327,relativeIsland
S_Shelf,5/79,0.6811011566336327,relativeIsland
Island,26/79,0.998286337421215,relativeIsland
N_Shore,12/79,0.9021134499133574,relativeIsland
N_Shelf,8/79,0.30015907399576336,relativeIsland
True,14/79,0.10221002140316535,DHS
False,65/79,0.9426166567844418,DHS
True,7/79,0.998939619227129,Enhancer
False,72/79,0.003176353623477736,Enhancer
