index,count,pval,context
Body,505/1465,3.74404558439861e-11,relativeGene
TSS1500,169/1465,0.3556214521236631,relativeGene
1stExon,37/1465,0.11047163275455017,relativeGene
3'UTR,37/1465,0.8448442561699095,relativeGene
5'UTR,106/1465,2.7688030246942096e-06,relativeGene
TSS200,88/1465,0.9999899959356372,relativeGene
Promoter_Associated,119/1465,1.0,regulatoryFeature
Unclassified_Cell_type_specific,125/1465,1.0,regulatoryFeature
NonGene_Associated,2/1465,0.9998866566554487,regulatoryFeature
Promoter_Associated_Cell_type_specific,12/1465,0.9999999999984384,regulatoryFeature
Unclassified,74/1465,1.0,regulatoryFeature
Gene_Associated,5/1465,0.9863659441066457,regulatoryFeature
Gene_Associated_Cell_type_specific,1/1465,0.9999999617701502,regulatoryFeature
N_Shore,178/1465,1.0,relativeIsland
Island,296/1465,1.0,relativeIsland
S_Shelf,49/1465,0.9999999999238985,relativeIsland
S_Shore,187/1465,0.9996783579856182,relativeIsland
N_Shelf,77/1465,0.9999864568386398,relativeIsland
True,160/1465,0.9542116118285326,DHS
False,1305/1465,0.054275007384758225,DHS
True,411/1465,1.500510696780227e-10,Enhancer
False,1054/1465,0.9999999998982786,Enhancer
