index,count,pval,context
Body,80/258,0.0705176753116039,relativeGene
5'UTR,17/258,0.08202067998502809,relativeGene
TSS1500,34/258,0.18095900626779798,relativeGene
TSS200,15/258,0.9764712760409509,relativeGene
3'UTR,8/258,0.48813521541014354,relativeGene
1stExon,7/258,0.2744319367377995,relativeGene
Unclassified_Cell_type_specific,31/258,0.9999766829187925,regulatoryFeature
Promoter_Associated,12/258,1.0,regulatoryFeature
Unclassified,11/258,0.9999999999932232,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/258,0.9999230536334406,regulatoryFeature
S_Shelf,7/258,0.9995069432113933,relativeIsland
N_Shore,26/258,0.9999967089275393,relativeIsland
Island,49/258,1.0,relativeIsland
S_Shore,18/258,0.9999949381140568,relativeIsland
N_Shelf,9/258,0.99906403764852,relativeIsland
True,22/258,0.9787106252387667,DHS
False,236/258,0.0345744552051305,DHS
True,77/258,0.0005819950785140375,Enhancer
False,181/258,0.9996484046306615,Enhancer
