index,count,pval,context
Body,30/128,0.8262645630184623,relativeGene
TSS1500,19/128,0.12386253177776103,relativeGene
TSS200,7/128,0.9478248318309255,relativeGene
5'UTR,6/128,0.5275679934817399,relativeGene
1stExon,3/128,0.4846919300747659,relativeGene
3'UTR,7/128,0.0840949469170878,relativeGene
Unclassified_Cell_type_specific,14/128,0.9994596047319843,regulatoryFeature
Promoter_Associated,9/128,1.0,regulatoryFeature
Unclassified,4/128,0.9999999578893162,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/128,0.9908833747427942,regulatoryFeature
S_Shore,17/128,0.8231604541351674,relativeIsland
N_Shelf,8/128,0.8149301741575958,relativeIsland
N_Shore,17/128,0.9853470408304453,relativeIsland
Island,16/128,1.0,relativeIsland
S_Shelf,4/128,0.9847173002524953,relativeIsland
True,13/128,0.8082661189735859,DHS
False,115/128,0.2783365484570438,DHS
True,39/128,0.008071045782707955,Enhancer
False,89/128,0.9954000118501376,Enhancer
