index,count,pval,context
TSS1500,177/1031,7.496353030301712e-09,relativeGene
Body,329/1031,0.00012239477353186647,relativeGene
3'UTR,32/1031,0.4006513844969304,relativeGene
TSS200,60/1031,0.9999354880751782,relativeGene
5'UTR,124/1031,2.6516501037638874e-22,relativeGene
1stExon,26/1031,0.1592149373367966,relativeGene
Unclassified_Cell_type_specific,96/1031,1.0,regulatoryFeature
Promoter_Associated,79/1031,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,20/1031,0.9993458114157716,regulatoryFeature
Unclassified,72/1031,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,2/1031,0.999919789932083,regulatoryFeature
NonGene_Associated,1/1031,0.9997178957759447,regulatoryFeature
Gene_Associated,2/1031,0.9965624898635855,regulatoryFeature
N_Shore,163/1031,0.9999101211614468,relativeIsland
N_Shelf,55/1031,0.9996946315505673,relativeIsland
S_Shore,148/1031,0.9206220357317079,relativeIsland
S_Shelf,30/1031,0.9999999994127157,relativeIsland
Island,136/1031,1.0,relativeIsland
True,142/1031,0.08591959695973213,DHS
False,889/1031,0.9276059632268779,DHS
True,413/1031,1.6364848679976656e-43,Enhancer
False,618/1031,1.0,Enhancer
