index,count,pval,context
TSS1500,81/733,0.5700876544878444,relativeGene
Body,259/733,1.8361081974942425e-07,relativeGene
TSS200,35/733,0.9999947334394973,relativeGene
5'UTR,33/733,0.5465749849744841,relativeGene
1stExon,32/733,6.61592031144063e-05,relativeGene
3'UTR,14/733,0.9677163317685354,relativeGene
Promoter_Associated_Cell_type_specific,8/733,0.9999939983173206,regulatoryFeature
Promoter_Associated,43/733,1.0,regulatoryFeature
Unclassified_Cell_type_specific,61/733,1.0,regulatoryFeature
Unclassified,44/733,1.0,regulatoryFeature
NonGene_Associated_Cell_type_specific,6/733,0.0004232648071236314,regulatoryFeature
NonGene_Associated,13/733,0.0061906029994564255,regulatoryFeature
Gene_Associated,3/733,0.9159595990526935,regulatoryFeature
Gene_Associated_Cell_type_specific,2/733,0.9980997548194075,regulatoryFeature
N_Shore,167/733,0.05450215930295122,relativeIsland
S_Shelf,25/733,0.9999961082564123,relativeIsland
S_Shore,72/733,0.9999993237122127,relativeIsland
Island,114/733,1.0,relativeIsland
N_Shelf,44/733,0.9846815167218699,relativeIsland
True,107/733,0.03643882860890037,DHS
False,626/733,0.9713310394661655,DHS
True,231/733,2.7482674152223076e-11,Enhancer
False,502/733,0.9999999999842573,Enhancer
