index,count,pval,context
TSS200,74/1564,0.999999999950865,relativeGene
3'UTR,62/1564,0.012382942475211316,relativeGene
Body,509/1564,1.889444915425678e-07,relativeGene
5'UTR,146/1564,6.149651437795867e-16,relativeGene
TSS1500,255/1564,8.432069385596169e-10,relativeGene
1stExon,47/1564,0.006385591074462635,relativeGene
Unclassified,117/1564,1.0,regulatoryFeature
Unclassified_Cell_type_specific,209/1564,1.0,regulatoryFeature
Promoter_Associated,109/1564,1.0,regulatoryFeature
NonGene_Associated,3/1564,0.9996284789337261,regulatoryFeature
Promoter_Associated_Cell_type_specific,34/1564,0.9995751000548045,regulatoryFeature
Gene_Associated_Cell_type_specific,20/1564,0.3526172525991141,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1564,0.8691336226468844,regulatoryFeature
S_Shelf,79/1564,0.9997826637282674,relativeIsland
N_Shelf,94/1564,0.9990567035825725,relativeIsland
N_Shore,241/1564,0.9999997491700201,relativeIsland
Island,222/1564,1.0,relativeIsland
S_Shore,210/1564,0.9971716413179571,relativeIsland
True,237/1564,0.0005032086485877454,DHS
False,1327/1564,0.9996122236098899,DHS
True,473/1564,1.1084437337234683e-17,Enhancer
False,1091/1564,1.0,Enhancer
