index,count,pval,context
3'UTR,3/133,0.7523288938010674,relativeGene
Body,42/133,0.12263168768742883,relativeGene
TSS1500,5/133,0.999442307273986,relativeGene
1stExon,10/133,0.0004239963079699144,relativeGene
5'UTR,8/133,0.25887897929333137,relativeGene
TSS200,6/133,0.9829907559553565,relativeGene
Unclassified_Cell_type_specific,16/133,0.9984907304109123,regulatoryFeature
Promoter_Associated,6/133,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/133,0.7094894378797847,regulatoryFeature
Unclassified,8/133,0.999984680203354,regulatoryFeature
S_Shelf,5/133,0.9666644732483906,relativeIsland
N_Shore,19/133,0.9711451219757814,relativeIsland
Island,38/133,0.9999991410994897,relativeIsland
S_Shore,21/133,0.550118694404222,relativeIsland
N_Shelf,2/133,0.9998155114110077,relativeIsland
True,16/133,0.5795929584554473,DHS
False,117/133,0.5256557763895331,DHS
True,43/133,0.0016589540455838694,Enhancer
False,90/133,0.9991238743052347,Enhancer
