index,count,pval,context
Body,725/2071,6.085688892287424e-17,relativeGene
TSS1500,327/2071,1.7541631122505896e-10,relativeGene
1stExon,53/2071,0.05729657553174874,relativeGene
5'UTR,158/2071,3.6832570992912507e-10,relativeGene
TSS200,80/2071,1.0,relativeGene
3'UTR,70/2071,0.1300414581646439,relativeGene
Unclassified,113/2071,1.0,regulatoryFeature
Promoter_Associated,98/2071,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,11/2071,0.9989589505051778,regulatoryFeature
Unclassified_Cell_type_specific,246/2071,1.0,regulatoryFeature
Gene_Associated,7/2071,0.9953726394579194,regulatoryFeature
Promoter_Associated_Cell_type_specific,21/2071,0.9999999999999767,regulatoryFeature
NonGene_Associated,2/2071,0.9999987578734421,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/2071,0.9325828762730644,regulatoryFeature
Island,292/2071,1.0,relativeIsland
S_Shelf,124/2071,0.9875954735896728,relativeIsland
N_Shore,320/2071,0.9999999949360068,relativeIsland
S_Shore,263/2071,0.9999824646151475,relativeIsland
N_Shelf,115/2071,0.9999950070873921,relativeIsland
True,217/2071,0.9958232532719569,DHS
False,1854/2071,0.005125165330178175,DHS
True,557/2071,1.6483400134673803e-10,Enhancer
False,1514/2071,0.9999999998814205,Enhancer
