index,count,pval,context
Body,134/469,0.19682726031576123,relativeGene
TSS1500,65/469,0.04310879001271694,relativeGene
1stExon,10/469,0.48530565283718446,relativeGene
3'UTR,9/469,0.933782715050542,relativeGene
5'UTR,33/469,0.009583380703570961,relativeGene
TSS200,27/469,0.9962277927040377,relativeGene
Unclassified_Cell_type_specific,13/469,1.0,regulatoryFeature
Promoter_Associated,51/469,1.0,regulatoryFeature
Unclassified,27/469,0.9999999999999982,regulatoryFeature
NonGene_Associated,3/469,0.7147531912946137,regulatoryFeature
Promoter_Associated_Cell_type_specific,7/469,0.9980860395667794,regulatoryFeature
Gene_Associated,1/469,0.9718410384896113,regulatoryFeature
Island,112/469,1.0,relativeIsland
N_Shelf,29/469,0.9447115663099691,relativeIsland
N_Shore,53/469,0.9999999253255732,relativeIsland
S_Shore,36/469,0.9999999644201929,relativeIsland
S_Shelf,27/469,0.9073888002369993,relativeIsland
True,40/469,0.9963736010552089,DHS
False,429/469,0.005721341913035514,DHS
True,101/469,0.4232972724498508,Enhancer
False,368/469,0.6202382340738097,Enhancer
