index,count,pval,context
5'UTR,8/99,0.08165047284922226,relativeGene
1stExon,1/99,0.8695470486931832,relativeGene
TSS1500,16/99,0.08484221434493003,relativeGene
TSS200,17/99,0.0069631753989706025,relativeGene
Body,25/99,0.6666260437063849,relativeGene
3'UTR,7/99,0.02697828857954493,relativeGene
Unclassified_Cell_type_specific,13/99,0.9886974972600662,regulatoryFeature
Unclassified,11/99,0.9766462537235461,regulatoryFeature
Promoter_Associated,12/99,1.0,regulatoryFeature
Gene_Associated,2/99,0.1728731825274966,regulatoryFeature
Gene_Associated_Cell_type_specific,1/99,0.6832104842228771,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/99,0.9735639676442904,regulatoryFeature
S_Shelf,3/99,0.9769163664203786,relativeIsland
Island,38/99,0.9836290797117327,relativeIsland
N_Shore,26/99,0.0918737865387048,relativeIsland
N_Shelf,5/99,0.9068310569643288,relativeIsland
S_Shore,11/99,0.9308561324709831,relativeIsland
True,17/99,0.09766742934276536,DHS
False,82/99,0.9421089170372589,DHS
True,14/99,0.9702903563055395,Enhancer
False,85/99,0.05337170236708544,Enhancer
