index,count,pval,context
Body,31/118,0.5794093033278114,relativeGene
5'UTR,10/118,0.04294465341887324,relativeGene
3'UTR,2/118,0.8644877110606463,relativeGene
TSS200,23/118,0.0003138776686307755,relativeGene
TSS1500,20/118,0.039076730865587696,relativeGene
1stExon,8/118,0.0029750905212424,relativeGene
Promoter_Associated,7/118,1.0,regulatoryFeature
Unclassified_Cell_type_specific,23/118,0.7438412575829754,regulatoryFeature
Unclassified,16/118,0.9159756345128068,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/118,0.9868393175199203,regulatoryFeature
Gene_Associated_Cell_type_specific,1/118,0.7459462037833413,regulatoryFeature
S_Shelf,5/118,0.9330198040543924,relativeIsland
N_Shelf,15/118,0.051148673417148086,relativeIsland
N_Shore,10/118,0.9998655082954149,relativeIsland
Island,49/118,0.9477175400062501,relativeIsland
S_Shore,9/118,0.9975207091992736,relativeIsland
True,27/118,0.001010311589755588,DHS
False,91/118,0.9995537987431122,DHS
True,29/118,0.2047976523702835,Enhancer
False,89/118,0.8512795686364804,Enhancer
